1 64.127
2 71.429
3 75.238
4 77.46
5 77.778
10 81.905
15 85.079
20 86.032
25 86.984
30 87.619
35 88.889
40 89.524
45 90.159
50 90.159
55 90.476
60 90.794
65 91.111
70 92.063
75 93.016
80 93.016
85 93.333
90 93.333
95 93.651
100 93.651
